,r2
0,0.3937956796729323
1,0.3962472317175867
2,0.3993698952207134
3,0.3890625022509292
4,0.3988488035246922
5,0.39567703467822346
6,0.3978948049839647
7,0.40355856287707637
8,0.40348608120289586
9,0.40658610317662003
10,0.4012719918847205
11,0.39629568993208897
12,0.401054506871396
13,0.4023392515230789
14,0.39847592539527865
15,0.3982546000632383
16,0.3999392271610781
17,0.40249947356789495
18,0.40780111331713276
19,0.41200087357799875
20,0.4195894347956671
21,0.42654814801872887
22,0.4317647982913637
23,0.4326336778072656
24,0.4361616137096066
25,0.42866145577795356
26,0.4222992090900124
27,0.4257850725086759
28,0.42193705119728675
29,0.42458019685992965
30,0.4243306326671531
31,0.42353040386772167
32,0.4238536298577571
33,0.42464126830670323
34,0.4263443535618089
35,0.4302302788713567
36,0.4307061514599627
37,0.42430464356173836
38,0.42329045779739516
39,0.4260362671232024
40,0.42843253345036825
41,0.4322789530617981
42,0.4309254507275252
43,0.434366577736632
44,0.4304985457401279
45,0.43399440531466327
46,0.43510820885900003
47,0.4383500593239744
48,0.43877399174188203
49,0.4456396295329683
50,0.4452690176906162
51,0.44558211353013866
52,0.4440205317193572
53,0.445837935933009
54,0.4464393309104526
55,0.4456825161755126
56,0.4442718128955724
57,0.4485123905011842
58,0.45005123756699117
59,0.449776987393957
60,0.4491050858049703
61,0.4478336563397658
62,0.45077619666072755
63,0.4536798139204238
64,0.45897690924729295
65,0.4573085236989589
66,0.45715983075435396
67,0.4582320956898738
68,0.46038762015445667
69,0.4621293827345294
70,0.4622317916108398
71,0.4626301157631516
72,0.4658420968020427
73,0.4675839298256339
74,0.46917019235108504
75,0.46703871752948234
76,0.46868265015079535
77,0.4676240684322527
78,0.46953284317637667
79,0.47000644415258463
80,0.4748422081211733
81,0.4772779685002988
82,0.4782920559404068
83,0.47894657933236884
84,0.47999087414606145
85,0.486057028958489
86,0.48718245704227336
87,0.48646858046456565
88,0.49015610787816044
89,0.49267065005997057
90,0.49198447697144376
91,0.4957999894165983
92,0.4984802686882649
93,0.5005409461349986
94,0.49938749882301203
95,0.49986828362903113
96,0.4992267993853845
97,0.49855125967923186
98,0.4985386637191829
99,0.5011963885456807
100,0.5005035492264469
101,0.4986900170321422
102,0.5008599504143063
103,0.5017397291210253
104,0.504966888817511
105,0.505923723082236
106,0.5065341033346864
107,0.5079737307629149
108,0.5098232118651735
109,0.5122745774851931
110,0.5118936147249913
111,0.5140908314986419
112,0.516944745405344
113,0.5161440408857437
114,0.5158606894304358
115,0.5170980542460168
116,0.5164926282885597
117,0.5153505430960219
118,0.5183149127831069
119,0.5175055458322453
120,0.5180938716816192
121,0.5194872120613042
122,0.5198958825488105
123,0.5201823951632065
124,0.513968991614881
125,0.5165335725863647
126,0.5202442737227082
127,0.5213058230757743
128,0.5189571035369603
129,0.5196144584885347
130,0.5192924603795909
131,0.5195925742156666
132,0.5193971997143811
133,0.5210108352054528
134,0.5212421404128862
135,0.5215789622375633
136,0.5223742371669512
137,0.523298013237796
138,0.5242159425574798
139,0.5254116917139573
140,0.5239083662549775
141,0.5260835701807267
142,0.5246830468368351
143,0.5268092858571041
144,0.5263451280610627
145,0.5280258664453099
146,0.5290730199950373
147,0.5314948137033794
148,0.5331453504175967
149,0.5302621868165874
150,0.5299927700402352
151,0.527606720264972
152,0.5270393581034324
153,0.5286764448088155
154,0.5293207052293255
155,0.5271089922171671
156,0.5269676699783548
157,0.5260562485875135
158,0.5252221864665922
159,0.5271175682885162
160,0.5272162980839863
161,0.5278819159118668
162,0.5296939462299365
163,0.5305814592197782
164,0.5299879433597634
165,0.5315303205799933
166,0.5298341474140342
167,0.5311448046567928
168,0.5332669405445136
169,0.533954088754598
170,0.534470475505775
171,0.5343723805550114
172,0.5348608872418366
173,0.5353287381506963
174,0.5355912317319347
175,0.5354442656767995
176,0.5355167225471144
177,0.5363401259639955
178,0.5372469855664487
179,0.5369856055210437
180,0.5374416495164575
181,0.5387366196079691
182,0.5389505101160221
183,0.5389395703338151
184,0.539304030389429
185,0.5395896016428778
186,0.5394717574309447
187,0.5401753417486395
188,0.5401516971521431
189,0.5405368740071924
190,0.5420226848415145
191,0.5403598356144852
192,0.5408175031018184
193,0.541689689119735
194,0.5417363339853896
195,0.5419374480813128
196,0.5422432203451846
197,0.5430451910631916
198,0.5441009284951952
199,0.5442281371700317
200,0.545369963716728
201,0.5438155460535359
202,0.5449759675601864
203,0.54554369371097
204,0.5469802938802932
205,0.5468238557220908
206,0.5468401292353048
207,0.5466323295160792
208,0.5478647859631304
209,0.5494575683748584
210,0.5488678971651471
211,0.5470841625625853
212,0.5474906300438717
213,0.5478156841064883
214,0.5491474628701617
215,0.5491536345633298
216,0.5479707634354546
217,0.5488679682307908
218,0.5484086664141126
219,0.5483020263041181
220,0.5486090505875785
221,0.5468760958660892
222,0.5477889003036025
223,0.5478777302580682
224,0.5486447552608367
225,0.5489078198876096
226,0.5486364293869952
227,0.5484103797210125
228,0.54870088777091
229,0.5498994702456493
230,0.5514545591860172
231,0.5516933274578938
232,0.5519043802847253
233,0.5523096712048776
234,0.5525522791235822
235,0.5534069691426609
236,0.5530943958268444
237,0.554043969920719
238,0.5536758094719638
239,0.5543712354680246
240,0.5549393978455915
241,0.5549734357537015
242,0.5557375175897898
243,0.5559125504273696
244,0.5558621959598455
245,0.5563323416006656
246,0.5572030671102709
247,0.5571858565879628
248,0.5571072811404383
249,0.5578216901241655
250,0.5575207843533184
251,0.55742824488955
252,0.5582313491426341
253,0.5585253451325883
254,0.5585717108045649
255,0.5591932901556932
256,0.5593229942153888
257,0.559886499045964
258,0.56016197338755
259,0.5602042895190205
260,0.5596610393533534
261,0.5591609688145411
262,0.5587751883545067
263,0.5587765068717139
264,0.5595552484940844
265,0.5601407549799193
266,0.5606254865457919
267,0.5611753405247075
268,0.5608612203267054
269,0.5608749120206515
270,0.5609828866875443
271,0.5608346148982493
272,0.5614357058924864
273,0.5619726399210935
274,0.5620433829211384
275,0.5622467442515708
276,0.5620900187902266
277,0.5619075110281373
278,0.5625480408607604
279,0.5633522651013291
280,0.563280919778117
281,0.5631592153501789
282,0.5637634251235377
283,0.5649423568942429
284,0.5644569914705224
285,0.5644805544133035
286,0.5648908501761176
287,0.5649900361039184
288,0.5647781646970296
289,0.5646955413537069
290,0.5642402387927886
291,0.5641563686557518
292,0.564335106846218
293,0.5643060190269582
294,0.5640505430888182
295,0.5648096806985542
296,0.56475167105636
297,0.5651870145554567
298,0.5651324412302352
299,0.5651480372613085
300,0.5651426503157178
301,0.5648049621934308
302,0.5639841718102123
303,0.562934549358638
304,0.562944701256243
305,0.5636757249525297
306,0.5639204043635426
307,0.5645717841265764
308,0.5649388729271587
309,0.5649259099921371
310,0.5651083122649896
311,0.5656594591500981
312,0.5657593182889341
313,0.5661164910621659
314,0.5665593322955017
315,0.567023175634694
316,0.5681767407648034
317,0.5686627849264052
318,0.5688472125736572
319,0.5690336511026005
320,0.5688874115590533
321,0.5688451533851604
322,0.5694182770541941
323,0.5694519429128406
324,0.5693593684194268
325,0.5688557549925894
326,0.5695568354754218
327,0.5697753878997585
328,0.5693602620758182
329,0.5696963226302799
330,0.5690512626414717
331,0.5691168038534874
332,0.5692294451633747
333,0.5693269427496148
334,0.5688811091429964
335,0.5694517338848879
336,0.5703962940655449
337,0.57035488513605
338,0.5702815534618895
339,0.5707683448524902
340,0.5711254422504407
341,0.5712722550886318
342,0.5716137528696993
343,0.5711481753399839
344,0.5716358833783136
345,0.5720153878784167
346,0.5717218536157933
347,0.5720160557577553
348,0.5719409833130806
349,0.571536753612264
350,0.5718613196884118
351,0.5714505939591857
352,0.5724305255194229
353,0.5726495823206961
354,0.5730167203761137
355,0.5727953110959783
356,0.572768099255745
357,0.5723942872645151
358,0.5724505210860774
359,0.5721709266593189
360,0.5724886771509735
361,0.5727252496818911
362,0.5729765916278434
363,0.5725251298705435
364,0.5728446607765387
365,0.5732395999128818
366,0.5733896683041271
367,0.5729614956897664
368,0.5735350346245367
369,0.5734252118252592
370,0.5735203530625099
371,0.5737811794169769
372,0.5741029963165021
373,0.573566419767036
374,0.5731225243390874
375,0.5728730455989999
376,0.5733401913708771
377,0.5732462117803819
378,0.5731140669515764
379,0.5734121705291603
380,0.5729236402616973
381,0.5734672424150986
382,0.5733275294773041
383,0.5731345038884315
384,0.5733732662161575
385,0.5739277792496852
386,0.5740663962780777
387,0.5746257527793321
388,0.5743909297901899
389,0.5750684450896485
390,0.5759644393106291
391,0.5760468454385028
392,0.5763924543240679
393,0.5763865895381334
394,0.576542473086612
395,0.5765697081009256
396,0.5767104007375499
397,0.5769199722410303
398,0.5765858384341593
399,0.5766090666526689
400,0.5770778297339391
401,0.5770269344897001
402,0.5768750677818566
403,0.5766918860520245
404,0.5765669938119579
405,0.5765563157646991
406,0.5759469962103287
407,0.5762641162459732
408,0.5762319682990509
409,0.5760110932601196
410,0.5761231334701972
411,0.5760197919656039
412,0.5759679883895314
413,0.5761410905327136
414,0.5754353937937723
415,0.5758538198702117
416,0.5760302032176539
417,0.5756316234222655
418,0.5751056601601565
419,0.5748916905617698
420,0.5746666036731849
421,0.5749904732891584
422,0.5748926149349411
423,0.5750699807841022
424,0.5752182282161009
425,0.5751280703888322
426,0.5745268149247376
427,0.5748205168651876
428,0.5754558271814538
429,0.5756202687989034
430,0.5758374017225468
431,0.5757773168147329
432,0.5762046618113651
433,0.5764308591260816
434,0.5764118003350004
435,0.5764155077598387
436,0.5765052153150158
437,0.5764166970440183
438,0.5759606666194517
439,0.5762646882127073
440,0.5766903908608427
441,0.5768644928581064
442,0.5768317107813696
443,0.5769909859402371
444,0.5765949632975003
445,0.5766502749650942
446,0.5769142835432121
447,0.5771174589283266
448,0.5772841625761683
449,0.5777919130464053
450,0.5780203700091017
451,0.5783245740338312
452,0.5782792218966859
453,0.578219711328233
454,0.5783398696699708
455,0.5782423300633595
456,0.5783536932114
457,0.5782498557534451
458,0.5780001173168332
459,0.5781603398007562
460,0.5780293565488797
461,0.5783952959519025
462,0.578563629813334
463,0.5783170838957237
464,0.5782152164516199
465,0.5782041223782115
466,0.5781888873595995
467,0.5783295257471492
468,0.5785778496476055
469,0.5783025863584149
470,0.5786430888540591
471,0.5786246443406604
472,0.5785503539902782
473,0.5786823973548506
474,0.5786601416697984
475,0.5783391097166153
476,0.5785559608786557
477,0.5787719134441359
478,0.5790504029708076
479,0.5792063617102582
480,0.5794642473870336
481,0.5798669357258481
482,0.5805724497420064
483,0.5805127599390909
484,0.5806966524222453
485,0.5808974914443721
486,0.5811661024427441
487,0.5813579398344855
488,0.5812263115359868
489,0.5815483713428653
490,0.5816360764204824
491,0.5814765054339954
492,0.5816834247426514
493,0.5816019731436803
494,0.5814838804240183
495,0.5814776736005168
496,0.5814341599008919
497,0.5815897444794866
498,0.5815475404063756
499,0.5818703046717885
500,0.5817471889924375
501,0.5817115031759172
502,0.5817160337419505
503,0.5817294868084331
504,0.5818690996345965
505,0.5820529335467205
506,0.5823153272943262
507,0.5825741358218264
508,0.5825678537859714
509,0.5824815397291798
510,0.5826558997099125
511,0.5825274942917619
512,0.5827519762526991
513,0.5827484309944021
514,0.5824326135937152
515,0.5823449989121279
516,0.58226992835214
517,0.582276095707047
518,0.5823875150853147
519,0.5824525958700364
520,0.5822656249227274
521,0.5820472660825102
522,0.5820846582631051
523,0.5820905255337389
524,0.5819576802939388
525,0.581890569079724
526,0.5819468325578384
527,0.5816636097668793
528,0.5816339092806533
529,0.5816716478471744
530,0.5819665928177002
531,0.5820031188214689
532,0.5817067295746388
533,0.5816172911646236
534,0.58172374056863
535,0.5816809267546525
536,0.5815761456020194
537,0.5819142686767251
538,0.5819913622144897
539,0.5821222728325214
540,0.5821890170451456
541,0.5821600475482833
542,0.5822846051921491
543,0.5823645420586426
544,0.5821476580609013
545,0.582585314508884
546,0.5825129356053937
547,0.5825654709529293
548,0.5827849652474024
549,0.5830031333657736
550,0.5827885796623238
551,0.5829943757198819
552,0.5829168126283015
553,0.5830818013456402
554,0.5830944064304512
555,0.5831022736267868
556,0.5831028344833016
557,0.5831618868155432
558,0.583376341945194
559,0.5833665870643636
560,0.5832812010375641
561,0.5831185780722634
562,0.5832756584404473
563,0.5833280176932814
564,0.5833144957751154
565,0.5834196132827074
566,0.5834259256585618
567,0.5833167609102261
568,0.5832022329099219
569,0.5832544467296723
570,0.5832783385067905
571,0.5834292979458588
572,0.583512197250516
573,0.5833817324831907
574,0.5834601304015389
575,0.5835420261625506
576,0.5837019508136199
577,0.5837718161612699
578,0.5837459098968447
579,0.5838966232737799
580,0.5839031915088355
581,0.5838375015796378
582,0.5838384492848179
583,0.5838509420016065
584,0.583856531960489
585,0.5838939562023469
586,0.5838112175446477
587,0.5838998657842855
588,0.5838691437077894
589,0.5840395910002096
590,0.5841412916200239
591,0.5841716955245506
592,0.5843874231906072
593,0.5844647615440604
594,0.5843747124416214
595,0.5844026894082623
596,0.5845485659066931
597,0.5845736681781917
598,0.5846443697699075
599,0.5847937147980518
600,0.5848909581180393
601,0.5848614620913505
602,0.584873259382225
603,0.5848522202508799
604,0.5848655286226772
605,0.5848543183102387
606,0.584812118248664
607,0.5847509620221731
608,0.5847897336835044
609,0.5847941955105079
610,0.5846854643983267
611,0.584815832088875
612,0.5849466442728397
613,0.5848445444348742
614,0.585003017511976
615,0.5850907065389004
616,0.5851988243508155
617,0.5852043411487788
618,0.585159972320467
619,0.5852739904596638
620,0.5852535882970717
621,0.5852966543891276
622,0.585243327705487
623,0.5852606310142695
624,0.5853360002578176
625,0.585438040388678
626,0.5853647603107861
627,0.5854999068460245
628,0.5853727548183978
629,0.5853771034983306
630,0.585490649967618
631,0.5854978827978123
632,0.5855228231012863
633,0.5855279298628894
634,0.585502748390066
635,0.5854002869802398
636,0.5854098727313582
637,0.585518367525517
638,0.5856043520627807
639,0.5856513552829383
640,0.5857380483802718
641,0.585732701132186
642,0.5857801464881336
643,0.5857323837327604
644,0.5856503241859626
645,0.5857152319620171
646,0.5856135667934582
647,0.5857493397658997
648,0.5858534129290884
649,0.5859254088044391
650,0.5859848787233899
651,0.5859828696031384
652,0.5860957564744556
653,0.5861416425806243
654,0.5861150930225192
655,0.5860674773214107
656,0.5860660044956782
657,0.5860938017147108
658,0.5862106604378373
659,0.5862598922409672
660,0.5863605328684814
661,0.5863468788392473
662,0.5864106082011933
663,0.5864876804216506
664,0.5865131188538717
665,0.5864724426840572
666,0.5864271964453405
667,0.5865019350211946
668,0.5866264579931029
669,0.5866907224997127
670,0.5866868906953471
671,0.5868089534491856
672,0.5868697504760891
673,0.5868682004633379
674,0.5869264962622596
675,0.5870041140639549
676,0.5869784525350374
677,0.5870917464150922
678,0.5871093033926309
679,0.5870963569682621
680,0.5872144677060167
681,0.5872356993992416
682,0.5872767350185066
683,0.5873287940393039
684,0.5873626559099179
685,0.5873858661761656
686,0.5874706534770141
687,0.5875631746067025
688,0.5876130492806904
689,0.5876315237959573
690,0.5876277565548151
691,0.5876318452856544
692,0.5875767570203448
693,0.5876054492295406
694,0.5876606718461621
695,0.5877288708551138
696,0.5877831444334245
697,0.587826639596366
698,0.5878854249335917
699,0.5879605551257402
700,0.5879866023883258
701,0.5879300996884376
702,0.588003459145289
703,0.5879516802492031
704,0.5879277406842452
705,0.5879890895089944
706,0.5880596094840405
707,0.5880630846711667
708,0.5880789238881744
709,0.5880343484782948
710,0.5880409873430048
711,0.5880479138931825
712,0.5880378366110601
713,0.5880417828582873
714,0.5880610099055773
715,0.5880687730120007
716,0.5880913795916074
717,0.5880846775932838
718,0.588090226702822
719,0.5880942652399619
720,0.5880715856500288
721,0.5880586747807519
722,0.5880246785348135
723,0.588035014931799
724,0.588074292272841
725,0.5881278274172975
726,0.588138271891252
727,0.5881299196169798
728,0.5881824053562286
729,0.5881891059906751
730,0.5881978879434528
731,0.5882259061862989
732,0.5882406547428618
733,0.5882504794998056
734,0.5882630244753336
735,0.5883062138320931
736,0.5883163900121946
737,0.5883587382370448
738,0.5883753640287963
739,0.5883875489576147
740,0.588402081293132
741,0.5884102435102623
742,0.5884254333641463
743,0.5884516611064775
744,0.5884644018185983
745,0.5884677139242817
746,0.5884840063598291
747,0.5885036726973212
748,0.5885193765036293
749,0.5885324253004169
750,0.5885446542162385
751,0.5885746295224024
752,0.5885935794673312
753,0.5886059379205597
754,0.5886182799186848
755,0.5886250113277341
756,0.5886392843076032
757,0.5886524658259676
758,0.5886631362493912
759,0.5886754360756645
760,0.5886847756019863
761,0.5887026479269373
762,0.5887089471184532
763,0.5886100774665095
764,0.5888089356147189
765,0.5884903923401428
766,0.5880837022741676
767,0.5883798575807502
768,0.587547918648349
769,0.5865001734708567
770,0.586449980570316
771,0.5870200421221661
772,0.5870206211168183
773,0.5866350363134203
774,0.5859566196653139
775,0.5859919513231415
776,0.585963179361852
777,0.5852197610684653
778,0.5853622153540435
779,0.5854226818914106
780,0.5857845201244112
781,0.5857263686275729
782,0.5854736620953028
783,0.5861674678782839
784,0.586145567570521
785,0.5855495451727468
786,0.5854592549892822
787,0.5850757361145039
788,0.5847685263643023
789,0.584785802885849
790,0.5851970489332993
791,0.5861551910491408
792,0.5861316872944813
793,0.585518382994427
794,0.5855325857446616
795,0.5855112164893339
796,0.5857709456546767
797,0.5862683788367307
798,0.5858613595995279
799,0.5861535559911777
800,0.586037057900972
801,0.5855364591265728
802,0.5857244685814373
803,0.5857881630515762
804,0.5864020109974357
805,0.5861368749672217
806,0.586145487106223
807,0.5860782222798511
808,0.5863399611711118
809,0.5862033789559082
810,0.5857024264685692
811,0.5855963747873465
812,0.5853482493257318
813,0.5853048773364193
814,0.5863768938780389
815,0.5865462441275177
816,0.5865831424899615
817,0.5867621824172107
818,0.586730486220161
819,0.5866762381908444
820,0.5866470873829267
821,0.5867355377497299
822,0.5867952992819112
823,0.5866520527633143
824,0.5869479223455554
825,0.587081289680643
826,0.5870803851815787
827,0.5870472347920723
828,0.587044972430182
829,0.5863895514168367
830,0.5863184909399052
831,0.5861773759467557
832,0.5863182172416406
833,0.5865750663806719
834,0.5868786677099821
835,0.586923720282574
836,0.5869360137299479
837,0.5871520944133387
838,0.5878793818109322
839,0.5876686211042395
840,0.587111451051912
841,0.587497820468373
842,0.5883058916551235
843,0.5883635559077036
844,0.5882556328907502
845,0.5881628978155358
846,0.5881651728626358
847,0.5885353269364327
848,0.5885420656336003
849,0.5883471668573788
850,0.5881419252294242
851,0.5881964995120426
852,0.5882107559124174
853,0.5882191679068596
854,0.5882762968263574
855,0.5885842787339497
856,0.5887070071297811
857,0.5892981049121889
858,0.5901778309878487
859,0.5902154602865807
860,0.5901397689575858
861,0.5899802689534999
862,0.5899403016207134
863,0.5898588758245372
864,0.589837924271213
865,0.5898498031989929
866,0.5907206528986377
867,0.5911791136110571
868,0.5908185655667901
869,0.5916764248076611
870,0.5917373584394792
871,0.5918062958042246
872,0.5919156299211354
873,0.5920968519808529
874,0.5922241225260563
875,0.5921691634928091
876,0.5921119905718064
877,0.5918906689358114
878,0.5918359009476797
879,0.5917389315167597
880,0.592279854999546
881,0.5922744899857513
882,0.5924652915662687
883,0.5926805084784204
884,0.5924113906710939
885,0.592438545782241
886,0.592638964412652
887,0.5923217105286485
888,0.5934526339487878
889,0.5934367627954575
890,0.5933767592747744
891,0.593386474775869
892,0.5934353089163318
893,0.5935736188172764
894,0.5935383500003666
895,0.5935572789535659
896,0.5934512935923895
897,0.5936805067207258
898,0.5940042556881474
899,0.594098987007094
900,0.594126717921404
901,0.5940352027541409
902,0.5943909237247531
903,0.5944040410548062
904,0.594383208344929
905,0.5940366661745506
906,0.5938888933526313
907,0.5941113195233925
908,0.5939707300206669
909,0.5936636179199561
910,0.5939591732233935
911,0.5940470692475697
912,0.5941422156166888
913,0.5941393552895892
914,0.5941232919224622
915,0.5942410760119836
916,0.5941847265834772
917,0.5939273838585315
918,0.5940086791786847
919,0.5945344260294894
920,0.5948420623718469
921,0.5951383427076546
922,0.5956211295704109
923,0.5963700698341892
924,0.5963297668361023
925,0.5963166069158476
926,0.5966322023388773
927,0.5973596194930335
928,0.5973846640614332
929,0.5976192473444685
930,0.5971400126110997
931,0.5973979974715499
932,0.5977990821069443
933,0.5978581976569008
934,0.598098697709073
935,0.5980238479074145
936,0.5977723032001385
937,0.5982338103757139
938,0.5984131745185197
939,0.5983224534230257
940,0.598375092146451
941,0.5984407175114368
942,0.5984453607862661
943,0.5984237306610327
944,0.5990871795900106
945,0.5993655766588466
946,0.5992706848453767
947,0.5989864381932644
948,0.5989850838106572
949,0.5989778907013736
950,0.5989528203525099
951,0.5989174026365343
952,0.599060301566072
953,0.5989544431239492
954,0.5989022419642062
955,0.5989843044223886
956,0.5991828509396986
957,0.5992716400135306
958,0.5992395130468662
959,0.5995509088282907
960,0.5995456097111704
961,0.5996323304023348
962,0.5994706035725967
963,0.5993526849883705
964,0.5993364175658022
965,0.5993236053198207
966,0.5998501280409698
967,0.599907364343884
968,0.5996094190974159
969,0.5999286201557772
970,0.5999069203602871
971,0.6000728809248196
972,0.5999656801860425
973,0.5997025182951004
974,0.5997394893842939
975,0.5997268970479347
976,0.5997544357825269
977,0.5995889193576535
978,0.5995176329258463
979,0.5995323491721554
980,0.599689415930758
981,0.5995594442732124
982,0.5999140778331609
983,0.5997908714209342
984,0.6003988550098021
985,0.6006243668885611
986,0.5985161630799107
987,0.5987187290121907
988,0.5988065130433822
989,0.598769744765657
990,0.5982200789018456
991,0.5981496106348136
992,0.5979817319120618
993,0.5982184927186684
994,0.5987843693318757
995,0.5987356727415821
996,0.5993805551115952
997,0.5991644784207837
998,0.5990522009210667
999,0.5990269899841885
1000,0.5989614229925406
